time,gFx,gFy,gFz,TgF
0.862788,0.9473,-0.0958,-0.1771,0.968
0.863899,0.9366,-0.1271,-0.1688,0.960
0.867937,0.9131,-0.2146,-0.1942,0.958
0.868753,0.8823,-0.3094,-0.2000,0.956
0.882504,0.8403,-0.3626,-0.1976,0.936
0.883581,0.8154,-0.3485,-0.2025,0.910
0.883923,0.8169,-0.2801,-0.2264,0.893
0.884234,0.8300,-0.1735,-0.2127,0.874
0.885304,0.8672,-0.0880,-0.1825,0.891
0.886595,0.9121,-0.0343,-0.1551,0.926
0.896680,0.9414,-0.0093,-0.1419,0.952
0.897304,0.9390,0.0121,-0.1351,0.949
0.897543,0.9502,0.0078,-0.1267,0.959
0.897756,0.9678,-0.0035,-0.1380,0.978
0.897972,0.9883,-0.0367,-0.1649,1.003
0.898323,1.0108,-0.0787,-0.2157,1.037
0.903199,1.0260,-0.1447,-0.2836,1.074
0.906672,1.0059,-0.2527,-0.4355,1.125
0.907174,0.9507,-0.3915,-0.6368,1.209
0.911049,0.9175,-0.4677,-0.7458,1.272
0.915190,0.9258,-0.4466,-0.7473,1.271
0.915717,0.9175,-0.3998,-0.7346,1.241
0.918543,0.9160,-0.3558,-0.6989,1.206
0.928689,0.9170,-0.3011,-0.6217,1.148
0.929492,0.8847,-0.2390,-0.5445,1.066
0.929935,0.8354,-0.1804,-0.4781,0.979
0.930455,0.7860,-0.1290,-0.4331,0.907
0.930768,0.7875,-0.0831,-0.3745,0.876
0.932343,0.7582,-0.0460,-0.3236,0.826
0.936534,0.7221,-0.0220,-0.2675,0.770
0.937013,0.7323,-0.0186,-0.2244,0.766
0.939886,0.7499,-0.0387,-0.1790,0.772
0.943502,0.7509,-0.0597,-0.1238,0.763
0.943952,0.7108,-0.0763,-0.0740,0.719
0.947245,0.7196,-0.1012,-0.0349,0.728
0.950560,0.7792,-0.1452,-0.0099,0.793
0.951000,0.8379,-0.1901,0.0101,0.859
0.954484,0.8965,-0.2356,0.0194,0.927
0.959456,0.9390,-0.2854,0.0145,0.982
0.959947,0.9815,-0.3255,-0.0012,1.034
0.963148,1.0049,-0.3509,-0.0222,1.065
0.966938,1.0108,-0.3661,-0.0281,1.075
0.967366,1.0250,-0.3846,-0.0305,1.095
0.970253,1.0118,-0.3915,-0.0427,1.086
0.981159,1.0719,-0.4027,-0.0828,1.148
0.981969,1.1051,-0.4051,-0.1316,1.184
0.982560,1.1222,-0.4046,-0.1888,1.208
0.982832,1.1359,-0.4027,-0.2436,1.230
0.983108,1.1193,-0.4042,-0.3212,1.233
0.985415,1.0807,-0.3934,-0.3916,1.215
0.989676,1.0348,-0.3768,-0.4341,1.184
0.990374,1.0299,-0.3846,-0.4932,1.205
0.994302,1.0577,-0.3983,-0.5323,1.249
0.996154,1.0499,-0.4071,-0.5636,1.259
0.996618,1.0553,-0.4081,-0.5831,1.273
0.999141,1.0602,-0.4037,-0.5797,1.274
1.003952,1.0758,-0.4193,-0.5948,1.299
1.004415,1.0743,-0.4325,-0.6163,1.312
1.007809,1.0885,-0.3983,-0.6320,1.320
1.010902,1.0577,-0.3905,-0.6559,1.304
1.012217,1.0314,-0.3856,-0.6862,1.297
1.014390,0.9956,-0.3514,-0.7272,1.282
1.018992,0.9541,-0.3294,-0.7658,1.267
1.019979,0.9151,-0.3015,-0.8040,1.255
1.025797,0.8886,-0.2820,-0.8333,1.250
1.027593,0.8510,-0.2542,-0.8562,1.234
1.028087,0.8208,-0.2287,-0.8827,1.227
1.030616,0.7870,-0.1936,-0.8993,1.211
1.032918,0.7763,-0.1682,-0.9085,1.207
1.033689,0.7567,-0.1389,-0.9207,1.200
1.036883,0.7269,-0.1149,-0.9271,1.184
1.041203,0.7108,-0.0866,-0.9247,1.170
1.042478,0.6820,-0.0670,-0.9105,1.140
1.044180,0.6712,-0.0612,-0.8978,1.123
1.047946,0.6497,-0.0656,-0.8783,1.094
1.048602,0.6385,-0.0812,-0.8435,1.061
1.051537,0.6248,-0.0983,-0.7981,1.018
1.055954,0.6326,-0.1124,-0.7409,0.981
1.057045,0.6434,-0.1276,-0.6936,0.955
1.058972,0.6605,-0.1501,-0.6432,0.934
1.062925,0.6751,-0.1579,-0.6002,0.917
1.063620,0.6976,-0.1667,-0.5508,0.904
1.069611,0.7025,-0.1438,-0.5025,0.876
1.071714,0.7753,-0.1828,-0.4497,0.915
1.072174,0.8227,-0.2009,-0.4233,0.947
1.076365,0.8559,-0.1960,-0.4145,0.971
1.079426,0.8877,-0.1848,-0.4150,0.997
1.079881,0.9458,-0.1779,-0.4136,1.048
1.082674,1.0000,-0.1652,-0.4160,1.096
1.086192,1.0499,-0.1535,-0.4096,1.137
1.086654,1.1085,-0.1496,-0.3935,1.186
1.096064,1.1564,-0.1398,-0.3764,1.224
1.096790,1.1935,-0.1364,-0.3623,1.255
1.097123,1.2224,-0.1276,-0.3540,1.279
1.097394,1.2454,-0.1144,-0.3432,1.297
1.100673,1.2703,-0.1085,-0.3417,1.320
1.101141,1.3255,-0.1124,-0.3031,1.364
1.104597,1.3314,-0.0768,-0.3589,1.381
1.108479,1.3289,-0.0348,-0.3852,1.384
1.109204,1.3215,0.0024,-0.3911,1.378
1.112089,1.3196,0.0082,-0.3852,1.375
1.115945,1.3328,-0.0167,-0.3686,1.383
1.116367,1.3494,-0.0358,-0.3329,1.390
1.121350,1.3235,-0.0470,-0.3677,1.374
1.124264,1.3059,-0.0573,-0.3887,1.364
1.124971,1.2698,-0.0802,-0.3974,1.333
1.127694,1.2439,-0.1163,-0.3818,1.306
1.131009,1.2062,-0.1677,-0.4092,1.285
1.131475,1.1618,-0.2004,-0.4585,1.265
1.135047,1.1002,-0.2268,-0.3935,1.190
1.140308,0.9361,-0.2459,-0.3227,1.020
1.142839,0.6028,-0.2365,-0.1013,0.655
1.143472,0.1973,-0.2131,0.1132,0.312
1.145619,0.1259,-0.2527,0.0589,0.288
1.147054,0.0937,-0.2111,-0.0652,0.240
1.149075,0.1386,-0.1701,-0.0935,0.239
1.153308,0.1997,-0.1525,-0.1179,0.278
1.154287,0.3038,-0.1222,-0.1590,0.364
1.157702,0.4538,-0.0866,-0.2142,0.509
1.160390,0.5989,-0.0460,-0.2523,0.652
1.161137,0.7387,-0.0167,-0.2836,0.791
1.164043,0.8349,-0.0045,-0.3114,0.891
1.167724,0.8789,0.0078,-0.3295,0.939
1.168313,0.8940,0.0117,-0.3417,0.957
1.171408,0.8847,0.0082,-0.3451,0.950
1.175177,0.8672,-0.0157,-0.3398,0.931
1.175777,0.8476,-0.0255,-0.3437,0.915
1.178880,0.8413,-0.0382,-0.3462,0.911
1.182867,0.8291,-0.0519,-0.3584,0.905
1.183543,0.8266,-0.0665,-0.3882,0.916
1.186832,0.8296,-0.0787,-0.4028,0.926
1.201054,0.8300,-0.0953,-0.4306,0.940
1.202320,0.8354,-0.1076,-0.4507,0.955
1.202824,0.8413,-0.1281,-0.4595,0.967
1.203236,0.8413,-0.1477,-0.4659,0.973
1.203669,0.8418,-0.1623,-0.4810,0.983
1.214507,0.8310,-0.1941,-0.4961,0.987
1.215555,0.8022,-0.2542,-0.5093,0.984
1.215971,0.8003,-0.2683,-0.4947,0.978
1.216310,0.8266,-0.2630,-0.4668,0.985
1.216622,0.8056,-0.2459,-0.4917,0.975
1.216931,0.7875,-0.2238,-0.4942,0.956
1.218139,0.7797,-0.2121,-0.4834,0.942
1.220253,0.7650,-0.1994,-0.4771,0.923
1.221010,0.7265,-0.1857,-0.4761,0.888
1.223892,0.6028,-0.2781,-0.4448,0.799
1.227621,0.5540,-0.2991,-0.4620,0.781
1.228169,0.5413,-0.3367,-0.4664,0.790
1.231417,0.5222,-0.3597,-0.5015,0.808
1.235894,0.4978,-0.3788,-0.5386,0.825
1.236137,0.4831,-0.4086,-0.5450,0.835
1.241086,0.4827,-0.4291,-0.5298,0.835
1.243515,0.4684,-0.4505,-0.4957,0.817
1.243795,0.4714,-0.4535,-0.4800,0.811
1.248692,0.4944,-0.4403,-0.4805,0.818
1.251466,0.5242,-0.4330,-0.5079,0.849
1.251920,0.5720,-0.4125,-0.5328,0.884
1.254503,0.6165,-0.4012,-0.5655,0.928
1.262222,0.6561,-0.3807,-0.5734,0.951
1.263171,0.6908,-0.3578,-0.5298,0.941
1.263513,0.7279,-0.3357,-0.4385,0.914
1.268082,0.7704,-0.3133,-0.3637,0.908
1.268537,0.7909,-0.2947,-0.2924,0.893
1.270208,0.8032,-0.2840,-0.2475,0.887
1.279088,0.8286,-0.2688,-0.2201,0.898
1.279846,0.8379,-0.2425,-0.2088,0.897
1.280184,0.8462,-0.2199,-0.2127,0.900
1.280458,0.8330,-0.2282,-0.1961,0.886
1.280725,0.8164,-0.2307,-0.1834,0.868
1.285241,0.7993,-0.2375,-0.1605,0.849
1.288735,0.7865,-0.2410,-0.1429,0.835
1.289438,0.7743,-0.2503,-0.1292,0.824
1.291471,0.7611,-0.2498,-0.1106,0.809
1.295875,0.7333,-0.2503,-0.0886,0.780
1.296334,0.7382,-0.2581,-0.0241,0.782
1.299756,0.7015,-0.2864,0.0716,0.761
1.304418,0.6746,-0.3157,0.1181,0.754
1.304892,0.6448,-0.3357,0.1190,0.737
1.307702,0.6317,-0.3382,0.0902,0.722
1.311292,0.6102,-0.3426,0.0145,0.700
1.311735,0.4924,-0.3797,-0.0432,0.623
1.314698,0.5466,-0.3328,-0.1742,0.663
1.317584,0.5461,-0.3079,-0.2909,0.691
