gFx,gFy,gFz
-0.9954,0.0024,0.2407
-0.9944,0.0004,0.2368
-0.9949,0.0038,0.2368
-0.992,0.0014,0.2382
-0.9964,0.0034,0.2392
-0.9944,0.0053,0.2353
-0.9939,0.0024,0.2358
-0.9959,0.0029,0.2338
-0.9954,0.0004,0.2382
-0.9974,0.0053,0.2368
-0.9925,0.0043,0.2353
-0.993,-0.0015,0.2378
-0.9964,0.0009,0.2431
-0.9988,0.0014,0.2358
-0.9954,0.0053,0.2392
-0.9905,0.0004,0.2397
-0.9954,0.0034,0.2387
-0.993,0.0038,0.2373
-0.9949,0.0019,0.2382
-0.9934,-0.0001,0.2373
-0.9944,0.0053,0.2417
-0.9925,0.0053,0.2402
-0.992,0.0024,0.2387
-0.9939,-0.001,0.2387
-0.9954,0.0009,0.2358
-0.9915,0.0034,0.2387
-0.9949,-0.0001,0.2387
-0.9959,0.0019,0.2397
-0.992,0.0038,0.2353
-0.9959,0.0048,0.2402
-0.9939,0.0019,0.2368
-0.9925,0.0014,0.2402
-0.992,0.0043,0.2378
-0.9954,0.0038,0.2353
-0.992,0.0014,0.2373
-0.9959,0.0024,0.2358
-0.992,0.0038,0.2368
-0.9939,-0.0005,0.2373
-0.9949,-0.001,0.2387
